Account,ChkRef,Debit,Credit,Date,Description
101124935,,97.95,,12/31/2024,DoorDash Capital 2024-12-25 395d5a10f94643b
101124935,,,60.00,12/30/2024,Deposit
101124935,,,111.66,12/30/2024,"DoorDash, Inc. S Broadway ST-Z9M5G1J7H1U2"
101124935,,,540.00,12/30/2024,Deposit
101124935,,,1900.00,12/30/2024,Square Inc SQ241230 T3QRPNJW7F83F6K
101124935,,49.58,,12/30/2024,DoorDash Capital 2024-12-23 0bXXXXX8071c4c1
101124935,,35.68,,12/30/2024,DoorDash Capital 2024-12-24 9eb11f1ff3b442c
101124935,,79.60,,12/27/2024,DoorDash Capital 2024-12-22 1fb34066c02547d
101124935,,381.00,,12/27/2024,IRS USATAXPYMT 240476261595196
101124935,,,199.68,12/27/2024,"DoorDash, Inc. S Broadway ST-A8M2H2I1E7F4"
101124935,,,72.53,12/26/2024,"DoorDash, Inc. S Broadway ST-D5N2I1S7W3H4"
101124935,,,2000.00,12/26/2024,Square Inc SQ241226 T3F85WBNEFF27F2
101124935,,,199.12,12/26/2024,"DoorDash, Inc. S Broadway ST-H8X7E7Y0J0F1"
101124935,,83.67,,12/26/2024,DoorDash Capital 2024-12-21 100e59e883e9444
101124935,,22.54,,12/24/2024,DoorDash Capital 2024-12-18 563bXXXXX4184a9
101124935,,2024.60,,12/24/2024,Drake Management WEB PMTS NXKP4C
101124935,,,215.48,12/24/2024,"DoorDash, Inc. S Broadway ST-D4M5B7W1I0W2"
101124935,,2.49,,12/24/2024,"AppFolio, Inc. F WEB PMTS 705MR4"
101124935,,48.76,,12/24/2024,DoorDash Capital 2024-12-19 05ca26cc3c39461
101124935,,27.34,,12/24/2024,DoorDash Capital 2024-12-20 XXXXX8045e8a4bc
101124935,286,957.81,,12/23/2024,Check #286
101124935,,,1000.00,12/23/2024,Square Inc SQ241223 T3YPR8NWBMDDQKT
101124935,,,38.40,12/23/2024,"DoorDash, Inc. S Broadway ST-C9O7K4G6A5C3"
101124935,,,1500.00,12/23/2024,Square Inc SQ241223 T3SG6BFYCD116EV
101124935,,24.68,,12/23/2024,DoorDash Capital 2024-12-17 96e50296330441a
101124935,,,128.00,12/20/2024,"DoorDash, Inc. S Broadway ST-P2R4Y2F9N7S0"
101124935,,19.19,,12/20/2024,DoorDash Capital 2024-12-16 c805ba9eb50642c
101124935,,,1200.00,12/19/2024,Square Inc SQ241219 T3567TZPQTQ9K4B
101124935,,,93.08,12/19/2024,"DoorDash, Inc. S Broadway ST-B7H8T7L3D6Z7"
101124935,,57.98,,12/19/2024,DoorDash Capital 2024-12-15 62a16aa0f1b5431
101124935,,,62.85,12/18/2024,"DoorDash, Inc. S Broadway ST-I2E2S4E3T5W1"
101124935,,39.61,,12/18/2024,DoorDash Capital 2024-12-14 967bf943e41e4e4
101124935,,2161.57,,12/18/2024,Dawn Food Produc 5177894404 XXXXX0897
101124935,,36.97,,12/17/2024,DoorDash Capital 2024-12-12 1c7b33877ba7481
101124935,,2.49,,12/17/2024,"AppFolio, Inc. F WEB PMTS YJ2GR4"
101124935,,,148.66,12/17/2024,"DoorDash, Inc. S Broadway ST-C7N1U3V4J7K7"
101124935,,26.31,,12/17/2024,DoorDash Capital 2024-12-13 d6dd62bd40b64a4
101124935,,2000.00,,12/17/2024,Drake Management WEB PMTS QZGB4C
101124935,,18.15,,12/17/2024,DoorDash Capital 2024-12-11 302cd9ff4f8e4b0
101124935,,11.58,,12/16/2024,DoorDash Capital 2024-12-10 df38c90afc464e2
101124935,,33.00,,12/16/2024,CAPITAL ONE CRCARDPMT 3YQGSTF0RRUTJKO
101124935,285,498.18,,12/16/2024,Check #285
101124935,,,2000.00,12/16/2024,Square Inc SQ241216 T3ARKVE02VB3J7W
101124935,,,22.15,12/16/2024,"DoorDash, Inc. S Broadway ST-Q3W7J1V6A1N0"
101124935,,,80.09,12/13/2024,GRUBHUB INC Dec Actvty 24121311fFiUCQa
101124935,,,114.64,12/13/2024,"DoorDash, Inc. S Broadway ST-U5L5A2O6U9J6"
101124935,,,500.00,12/13/2024,Square Inc SQ241213 T3AS986V3N9A835
101124935,,9.19,,12/13/2024,DoorDash Capital 2024-12-09 7f557090dfb548d
101124935,,44.78,,12/12/2024,DoorDash Capital 2024-12-08 56a662ef70934ac
101124935,,,130.75,12/12/2024,"DoorDash, Inc. S Broadway ST-O5O2T1C0P2A2"
101124935,,,71.10,12/11/2024,"DoorDash, Inc. S Broadway ST-V1G9K2S2T7B8"
101124935,,51.85,,12/11/2024,DoorDash Capital 2024-12-07 05771bacbd324e7
101124935,,,500.00,12/11/2024,Square Inc SQ241211 T3XF0J6CA70ERJR
101124935,,,60.00,12/10/2024,Deposit
101124935,,27.63,,12/10/2024,DoorDash Capital 2024-12-06 ac3b5cc6bdde4ef
101124935,283,299.40,,12/10/2024,Check #283
101124935,,15.20,,12/10/2024,DoorDash Capital 2024-12-04 490beab4d6db40f
101124935,,,207.76,12/10/2024,"DoorDash, Inc. S Broadway ST-X7Z6C2U9F9V4"
101124935,,44.68,,12/10/2024,DoorDash Capital 2024-12-05 dabbb833abfc486
101124935,,,640.00,12/10/2024,Deposit
101124935,,120.00,,12/9/2024,PAYMENT SBA EIDL LOAN 1965829106
101124935,,3300.00,,12/9/2024,111119598 Transfer to LOAN XXXXXX4969 on 12/09/24 at 7:06
101124935,,,2000.00,12/9/2024,Square Inc SQ241209 T3QAQT8BGS1TFK6
101124935,,,102.07,12/9/2024,"DoorDash, Inc. S Broadway ST-K5E2N5R1G1X0"
101124935,,37.94,,12/9/2024,DoorDash Capital 2024-12-03 ca849747d692478
101124935,,,700.00,12/9/2024,Square Inc SQ241209 T3FV8MG9VT4W56T
101124935,,72.00,,12/6/2024,CAPITAL ONE CRCARDPMT 3YOS01J97HWN5UK
101124935,,,500.00,12/6/2024,Square Inc SQ241206 T3W4W5HE803HKZA
101124935,,,181.15,12/6/2024,"DoorDash, Inc. S Broadway ST-Y7U1X9G9J0Y9"
101124935,,41.54,,12/6/2024,DoorDash Capital 2024-12-02 1191c8b6889e465
101124935,,906.95,,12/5/2024,XX1008 PAYMENT 12/05 06:15 TXU BILL PAYMENT IRVING TX 001 434006536372
101124935,,,500.00,12/5/2024,Square Inc SQ241205 T31FPSCBY1SBE58
101124935,,2.95,,12/5/2024,RP Resident Dire WEB PMTS HZXR8D
101124935,,76.13,,12/5/2024,DoorDash Capital 2024-12-01 cc8de6030d11427
101124935,,1781.58,,12/5/2024,Metro 101 Apartm WEB PMTS 34JR8D
101124935,,,161.32,12/5/2024,"DoorDash, Inc. S Broadway ST-V9O7X7Y4V9D7"
101124935,,2000.11,,12/4/2024,Dawn Food Produc 5177894404 XXXXX7137
101124935,,,147.35,12/4/2024,"DoorDash, Inc. S Broadway ST-L4F3H8L8R1A3"
101124935,,,2500.00,12/4/2024,Square Inc SQ241204 T3SN0JR0XPM9SZN
101124935,,497.00,,12/3/2024,CAPITAL ONE MOBILE PMT 3YNRGT27RQJVU4T
101124935,,100.00,,12/3/2024,ALLY CC MOBILE PAY 243360427820360
101124935,,122.00,,12/3/2024,CAPITAL ONE CRCARDPMT 3YNXPNRKB9AENTI
101124935,,,266.12,12/3/2024,"DoorDash, Inc. S Broadway ST-J2E4T8K0W1P6"
101124935,,,1200.00,12/2/2024,Square Inc SQ241202 T34MFV063G97JEK
101124935,,,48.73,12/2/2024,"DoorDash, Inc. S Broadway ST-I1G7H5P1G4X5"
101124935,,93.70,,12/2/2024,BCBS HEALTH BILL PAY 20543425221
101124935,,381.00,,12/2/2024,IRS USATAXPYMT 240473710200436
101124935,282,1182.13,,12/2/2024,Check #282
101124935,,2000.00,,11/29/2024,111004629 Transfer to CHECKING XXXXXX8098 on 11/29/24 at 7:16
101124935,,,234.69,11/29/2024,"DoorDash, Inc. S Broadway ST-X8S0M6T2D5W5"
101124935,,,129.78,11/29/2024,"DoorDash, Inc. S Broadway ST-R3C2D8Y5E3F2"
101124935,,,500.00,11/27/2024,Square Inc SQ241127 T36R6X5S9Z4DRT1
101124935,,,7200.00,11/27/2024,DoorDash Capital 2024-11-26 22e8ad1f7b9042f
101124935,281,557.60,,11/27/2024,Check #281
101124935,,,147.53,11/27/2024,"DoorDash, Inc. S Broadway ST-Y2T7K8X7T7L7"
101124935,,,120.00,11/27/2024,NSF Fee refund
101124935,,46.61,,11/27/2024,DoorDash Capital 2024-11-23 256f647ce08f43e
101124935,,87.91,,11/27/2024,DoorDash Capital 2024-11-26 6cfc258172e74d8
101124935,,,30.00,11/26/2024,NSF Fee refund
101124935,,0.07,,11/26/2024,OVERDRAFT CHARGE
101124935,,59.72,,11/26/2024,DoorDash Capital 2024-11-22 ced3391e00ad4a5
101124935,,200.00,,11/26/2024,CAPITAL ONE MOBILE PMT 3YMOJZXK0WHRCRC
101124935,,30.00,,11/26/2024,"CHK# 00 AMT $59.72, NSF CHARGE"
101124935,,31.43,,11/26/2024,DoorDash Capital 2024-11-20 c4e2bd2ce47b468
101124935,,,168.92,11/26/2024,"DoorDash, Inc. S Broadway ST-A6T8L7I0N2Z3"
101124935,,29.71,,11/26/2024,DoorDash Capital 2024-11-21 32e2b2566b0244f
101124935,,30.00,,11/26/2024,"CHK# 00 AMT $31.43, NSF CHARGE"
101124935,,30.00,,11/26/2024,"CHK# 00 AMT $29.71, NSF CHARGE"
101124935,,30.00,,11/26/2024,"CHK# 00 AMT $200.00, NSF CHARGE"
101124935,,2024.60,,11/25/2024,Drake Management WEB PMTS TDH10C
101124935,280,322.00,,11/25/2024,Check #280
101124935,,,180.00,11/25/2024,Deposit
101124935,,2.49,,11/25/2024,"AppFolio, Inc. F WEB PMTS N4P3P4"
101124935,,200.00,,11/25/2024,CAPITAL ONE MOBILE PMT 3YM1XEDN8GU9KCT
101124935,,,20.00,11/25/2024,Deposit
101124935,,30.00,,11/25/2024,"CHK# 00 AMT $2,024.60, NSF CHARGE"
101124935,,,33.79,11/25/2024,"DoorDash, Inc. S Broadway ST-A7B8L2S0Z3Z9"
101124935,,,2000.00,11/25/2024,Square Inc SQ241125 T3Q2JN4V0QAG6AC
101124935,,23.58,,11/25/2024,DoorDash Capital 2024-11-19 14584b00fbc44a9
101124935,,,28.52,11/22/2024,GRUBHUB INC Nov Actvty 24112220fFiUCQa
101124935,,16.37,,11/22/2024,DoorDash Capital 2024-11-18 26cbf1d560e1492
101124935,,,122.97,11/22/2024,"DoorDash, Inc. S Broadway ST-G9W9P0J2N8M8"
101124935,,200.00,,11/22/2024,CAPITAL ONE MOBILE PMT 3YLUXE6J2YH1QMU
101124935,,47.52,,11/21/2024,DoorDash Capital 2024-11-17 217b2d5d1e75458
101124935,,,96.72,11/21/2024,"DoorDash, Inc. S Broadway ST-R8O0X6L4O0N5"
101124935,,,34.89,11/20/2024,"DoorDash, Inc. S Broadway ST-E4V0T5G7N3K3"
101124935,,40.58,,11/20/2024,DoorDash Capital 2024-11-16 f0503fd07e20459
101124935,,,850.00,11/20/2024,Deposit
101124935,,,400.00,11/20/2024,Square Inc SQ241120 T31P229RXE9VC9H
101124935,,1779.94,,11/20/2024,Dawn Food Produc 5177894404 XXXXX0145
101124935,,2000.00,,11/19/2024,Drake Management WEB PMTS 9RYRZB
101124935,,2.49,,11/19/2024,"AppFolio, Inc. F WEB PMTS NMTZN4"
101124935,,15.08,,11/19/2024,DoorDash Capital 2024-11-15 e2e8229d0847425
101124935,,34.15,,11/19/2024,DoorDash Capital 2024-11-13 0e149f29c7f24b6
101124935,,,158.22,11/19/2024,"DoorDash, Inc. S Broadway ST-W9U0W6M5H4O6"
101124935,,12.45,,11/19/2024,DoorDash Capital 2024-11-14 0c66ef6ad844449
101124935,,,500.00,11/19/2024,Square Inc SQ241119 T392JFGY6K7Y9N8
101124935,279,1093.03,,11/18/2024,Check #279
101124935,,,2000.00,11/18/2024,Square Inc SQ241118 T34FJH5PA6PM01J
101124935,,100.00,,11/18/2024,CAPITAL ONE MOBILE PMT 3YKDYH3BSJH54Y5
101124935,,21.35,,11/18/2024,DoorDash Capital 2024-11-12 251bbd9a963449c
101124935,,,1000.00,11/18/2024,Square Inc SQ241118 T3AD701QZM946AH
101124935,,,5.58,11/18/2024,"DoorDash, Inc. S Broadway ST-K1F1T9W7N1V5"
101124935,,,90.00,11/18/2024,NSF Fee refund
101124935,,100.00,,11/18/2024,CAPITAL ONE MOBILE PMT 3YKSNEY1PVBGLSS
101124935,,,34.55,11/15/2024,GRUBHUB INC Nov Actvty 24111513fFiUCQa
101124935,,1.89,,11/15/2024,DoorDash Capital 2024-11-11 3e1b83fd2e96462
101124935,,,107.58,11/15/2024,"DoorDash, Inc. S Broadway ST-S9O2Y8B2U0T0"
101124935,,42.22,,11/14/2024,DoorDash Capital 2024-11-10 b8aaed6bb98a437
101124935,,33.00,,11/14/2024,CAPITAL ONE CRCARDPMT 3YK4V8Q7I5CWUHK
101124935,,,180.97,11/14/2024,"DoorDash, Inc. S Broadway ST-S8T2O0Q7Q5V6"
101124935,,,900.00,11/14/2024,115698913 Transfer from AUSTIN STAR CHK PL XXXXXX8098 on 11/14/24 at 12:46
101124935,,30.00,,11/13/2024,"CHK# 00 AMT $31.12, NSF CHARGE"
101124935,,27.16,,11/13/2024,DoorDash Capital 2024-11-07 b363ddd76121416
101124935,,30.00,,11/13/2024,"CHK# 00 AMT $27.16, NSF CHARGE"
101124935,,769.51,,11/13/2024,XX1008 PAYMENT 11/12 19:48 TXU BILL PAYMENT IRVING TX 001 431719851801
101124935,,,74.50,11/13/2024,"DoorDash, Inc. S Broadway ST-S2P0X2B6T0M7"
101124935,,30.00,,11/13/2024,"CHK# 00 AMT $31.54, NSF CHARGE"
101124935,,,230.00,11/13/2024,Square Inc SQ241113 T3VEMTFQ3PW0RT6
101124935,,31.54,,11/13/2024,DoorDash Capital 2024-11-06 060caf8959b748d
101124935,,74.37,,11/13/2024,DoorDash Capital 2024-11-09 ed84085794e04b2
101124935,,31.12,,11/13/2024,DoorDash Capital 2024-11-08 e8192adcd28c4ed
101124935,278,1000.00,,11/12/2024,Check #278
101124935,,,500.00,11/12/2024,Square Inc SQ241112 T3RHCJB4M6WBT5C
101124935,,3200.00,,11/12/2024,113096736 Transfer to LOAN XXXXXX4969 on 11/12/24 at 15:12
101124935,,1200.00,,11/12/2024,113088374 Transfer to CHECKING XXXXXX8098 on 11/12/24 at 15:13
101124935,,30.00,,11/12/2024,"CHK# 278 AMT $1,000.00, NSF CHARGE"
101124935,,,49.07,11/12/2024,"DoorDash, Inc. S Broadway ST-I2K2N8F9P0A8"
101124935,,,400.00,11/12/2024,Deposit
101124935,,5.88,,11/12/2024,DoorDash Capital 2024-11-05 60442141d10046c
101124935,,,156.96,11/12/2024,"DoorDash, Inc. S Broadway ST-D8Q1M3A5N7M8"
101124935,,,1800.00,11/12/2024,Deposit
101124935,,21.01,,11/8/2024,DoorDash Capital 2024-11-04 4b0db198a0d3428
101124935,,,18.14,11/8/2024,GRUBHUB INC Oct Actvty 24110801fFiUCQa
101124935,,120.00,,11/8/2024,PAYMENT SBA EIDL LOAN 1965829106
101124935,,,1000.00,11/8/2024,Square Inc SQ241108 T399YCEKDJ3NH3B
101124935,,,183.46,11/8/2024,"DoorDash, Inc. S Broadway ST-I4H4K2G3B5R8"
101124935,,,176.78,11/7/2024,"DoorDash, Inc. S Broadway ST-N9B1G8V6L4N6"
101124935,,68.15,,11/7/2024,DoorDash Capital 2024-11-03 58aff60fc0db4d3
101124935,277,228.38,,11/7/2024,STATE FARM RO 08 PYMT 277
101124935,,100.00,,11/6/2024,ALLY CC MOBILE PAY 243100423764661
101124935,,2070.10,,11/6/2024,Dawn Food Produc 5177894404 XXXXX9747
101124935,,68.75,,11/6/2024,DoorDash Capital 2024-11-02 ecc201e02f844b8
101124935,,,2000.00,11/6/2024,Square Inc SQ241106 T3RBEK2HEMVFW0Y
101124935,,,63.29,11/6/2024,"DoorDash, Inc. S Broadway ST-N9M5K9I6J5M2"
101124935,,77.00,,11/6/2024,CAPITAL ONE CRCARDPMT 3YIG2KZHWWLQVZ0
101124935,,1781.58,,11/5/2024,Metro 101 Apartm WEB PMTS R8T55D
101124935,,29.83,,11/5/2024,DoorDash Capital 2024-10-30 9ff3dca8bfbb454
101124935,,2.95,,11/5/2024,RP Resident Dire WEB PMTS T5665D
101124935,,25.32,,11/5/2024,DoorDash Capital 2024-11-01 1708197a410e4b0
101124935,,,238.17,11/5/2024,"DoorDash, Inc. S Broadway ST-E1H2U2D1C6R2"
101124935,,42.45,,11/5/2024,DoorDash Capital 2024-10-31 fc9c310f593142b
101124935,,34.27,,11/4/2024,DoorDash Capital 2024-10-29 75e5d978974d446
101124935,,,54.40,11/4/2024,"DoorDash, Inc. S Broadway ST-P9C2Y9I7K7B9"
101124935,,130.00,,11/4/2024,CAPITAL ONE CRCARDPMT 3YHLSC00A3SIYAE
101124935,,42.00,,11/4/2024,ADP Tax ADP Tax LHNQW 8024075VV
101124935,,,2000.00,11/4/2024,Square Inc SQ241104 T3SMWZ3BMTWJNVX
101124935,,,60.08,11/1/2024,"DoorDash, Inc. S Broadway ST-U5U7B9Q8D1E1"
101124935,,93.70,,11/1/2024,BCBS HEALTH BILL PAY 20467811991
101124935,,,34.60,11/1/2024,GRUBHUB INC Oct Actvty 24110130fFiUCQa
101124935,,23.14,,11/1/2024,DoorDash Capital 2024-10-28 47814ba82b9c4db
101124935,,22.79,,10/31/2024,DoorDash Capital 2024-10-27 49db26ac14cf44b
101124935,,,92.02,10/31/2024,"DoorDash, Inc. S Broadway ST-Y0T8S7Z2K2A8"
101124935,,108.55,,10/30/2024,CAPITAL ONE ONLINE PMT 3YGZOE13TIXR1MM
101124935,,37.40,,10/30/2024,DoorDash Capital 2024-10-26 2cf4dc3672d9413
101124935,,,69.31,10/30/2024,"DoorDash, Inc. S Broadway ST-I5B2S8U1V7L9"
101124935,,,1000.00,10/30/2024,Square Inc SQ241030 T3RZMKN1070WZ82
101124935,,,138.49,10/29/2024,"DoorDash, Inc. S Broadway ST-M1X5P1H1J6V4"
101124935,,25.86,,10/29/2024,DoorDash Capital 2024-10-24 2c4a2b8532264f4
101124935,,15.98,,10/29/2024,DoorDash Capital 2024-10-23 82306f7d3c82405
101124935,,26.46,,10/29/2024,DoorDash Capital 2024-10-25 1af65c6ed6d64ca
101124935,,,500.00,10/28/2024,Square Inc SQ241028 T34J15JKPXTR6RM
101124935,,16.80,,10/28/2024,DoorDash Capital 2024-10-22 d2a0cc4152a1481
101124935,,130.00,,10/28/2024,CAPITAL ONE MOBILE PMT 3YGDEL5B0XXYBYU
101124935,,100.00,,10/28/2024,CAPITAL ONE MOBILE PMT 3YGDEKCRRQYZ42K
101124935,,,39.52,10/28/2024,"DoorDash, Inc. S Broadway ST-J2O6C3K7S0E6"
101124935,,100.00,,10/28/2024,CAPITAL ONE MOBILE PMT 3YGDEM9XFICCYFH
101124935,,100.00,,10/25/2024,ALLY CC MOBILE PAY 242980421891996
101124935,,,204.64,10/25/2024,"DoorDash, Inc. S Broadway ST-O5Z4A4Z0W2K8"
101124935,,16.58,,10/25/2024,DoorDash Capital 2024-10-21 b95618705e62450
101124935,,,147.38,10/24/2024,"DoorDash, Inc. S Broadway ST-P8M8U8Q9F5F5"
101124935,,80.76,,10/24/2024,DoorDash Capital 2024-10-20 0f30d38c73234b7
101124935,,,400.00,10/23/2024,Deposit
101124935,,,900.00,10/23/2024,Square Inc SQ241023 T396FWBBTT30EAW
101124935,,58.56,,10/23/2024,DoorDash Capital 2024-10-19 fdce09cc09ab4a8
101124935,,1869.21,,10/23/2024,Dawn Food Produc 5177894404 XXXXX7985
101124935,,,105.80,10/23/2024,"DoorDash, Inc. S Broadway ST-V7N6E7L9H2G1"
101124935,,2.49,,10/22/2024,"AppFolio, Inc. F WEB PMTS JPPJL4"
101124935,,,162.91,10/22/2024,"DoorDash, Inc. S Broadway ST-B2D9T9Q2N6B1"
101124935,,41.59,,10/22/2024,DoorDash Capital 2024-10-18 97130782bc1e416
101124935,,2024.60,,10/22/2024,Drake Management WEB PMTS S786VB
101124935,,44.60,,10/22/2024,DoorDash Capital 2024-10-17 88e0c26ecc994b6
101124935,,11.70,,10/22/2024,DoorDash Capital 2024-10-16 04df39f04d30497
101124935,,,2100.00,10/21/2024,Square Inc SQ241021 T3VV1NK4PBVX1T3
101124935,,,77.93,10/21/2024,"DoorDash, Inc. S Broadway ST-B3H0N4Z6R7O4"
101124935,,7.22,,10/21/2024,DoorDash Capital 2024-10-15 85e730636d13400
101124935,,,250.00,10/18/2024,Square Inc SQ241018 T3VS9W0D5JBK1KX
101124935,,,189.87,10/18/2024,"DoorDash, Inc. S Broadway ST-F3I8C7C6X7H4"
101124935,,,1650.00,10/18/2024,111184190 Transfer from AUSTIN STAR CHK PL XXXXXX8098 on 10/18/24 at 17:04
101124935,,30.39,,10/18/2024,DoorDash Capital 2024-10-14 90cf5576d80f4b8
101124935,,71.30,,10/17/2024,DoorDash Capital 2024-10-13 1dac95ea8043470
101124935,,,115.44,10/17/2024,"DoorDash, Inc. S Broadway ST-D2N6L3Q7S9L9"
101124935,,0.79,,10/17/2024,OVERDRAFT CHARGE
101124935,,30.00,,10/17/2024,"CHK# 00 AMT $71.30, NSF CHARGE"
101124935,,,490.00,10/17/2024,Square Inc SQ241017 T3RJV722ZQJ2MBW
101124935,,2.49,,10/16/2024,"AppFolio, Inc. F WEB PMTS Y0FDL4"
101124935,,30.00,,10/16/2024,"CHK# 00 AMT $33.80, NSF CHARGE"
101124935,,1200.00,,10/16/2024,PAYMENT SBA EIDL LOAN 1965829106
101124935,,2000.00,,10/16/2024,Drake Management WEB PMTS 48FXTB
101124935,,,300.00,10/16/2024,Square Inc SQ241016 T3NKEV4HXW8K8QT
101124935,,46.71,,10/16/2024,DoorDash Capital 2024-10-12 e28244027df1484
101124935,,30.00,,10/16/2024,"CHK# 00 AMT $46.71, NSF CHARGE"
101124935,,14.42,,10/16/2024,DoorDash Capital 2024-10-09 528cc3764f91464
101124935,,30.00,,10/16/2024,"CHK# 00 AMT $2,000.00, NSF CHARGE"
101124935,,41.15,,10/16/2024,DoorDash Capital 2024-10-11 e0facbXXXXX6447
101124935,,,106.49,10/16/2024,"DoorDash, Inc. S Broadway ST-H0R3K7T4B7R8"
101124935,,33.80,,10/16/2024,DoorDash Capital 2024-10-10 9963034b6c84456
101124935,,30.00,,10/16/2024,"CHK# 00 AMT $41.15, NSF CHARGE"
101124935,,,2500.00,10/15/2024,Square Inc SQ241014 T35XTPJSSAE316S
101124935,,,248.13,10/15/2024,"DoorDash, Inc. S Broadway ST-T1K5R5W1K5P7"
101124935,,49.53,,10/15/2024,DoorDash Capital 2024-10-08 952b725e7f8b47c
101124935,,,66.77,10/15/2024,"DoorDash, Inc. S Broadway ST-Q4A7Z7J4M0T3"
101124935,393,276.00,,10/11/2024,Check #393
101124935,,,30.00,10/11/2024,ADP Tax ADP Tax LHNQW 7807330VV
101124935,,,135.43,10/11/2024,"DoorDash, Inc. S Broadway ST-J9U0A5E0Z3V4"
101124935,,27.75,,10/11/2024,DoorDash Capital 2024-10-07 f9d836a0145246c
101124935,,30.00,,10/11/2024,"CHK# 00 AMT $2,215.05, NSF CHARGE"
101124935,,2215.05,,10/11/2024,SUNRISE SUPPLY TOP DONUT CK#394
101124935,,53.85,,10/10/2024,DoorDash Capital 2024-10-06 7be2ab078bfc4d6
101124935,,,134.03,10/10/2024,"DoorDash, Inc. S Broadway ST-Z1W9X0L5S1E5"
101124935,307,12435.52,,10/9/2024,Check #307
101124935,,203.11,,10/9/2024,XX1008 PIN PURCHASE 10/09 10:44 SAMS CLUB #8284 Tyler TX 82840083 556257
101124935,,,20.53,10/9/2024,"DoorDash, Inc. S Broadway ST-M8G0M7T7G3Q1"
101124935,,1431.46,,10/9/2024,Dawn Food Produc 5177894404 XXXXX5723
101124935,,53.07,,10/9/2024,DoorDash Capital 2024-10-05 89bf50c6fbac481
101124935,,,12400.00,10/8/2024,114626493 Transfer from AUSTIN STAR CHK PL XXXXXX8098 on 10/08/24 at 13:56
101124935,,,182.89,10/8/2024,"DoorDash, Inc. S Broadway ST-S9I5T5R7Q0X7"
101124935,,,4000.00,10/8/2024,Square Inc SQ241008 T3FPXVHPHMY97TR
101124935,,2900.00,,10/8/2024,119167169 Transfer to LOAN XXXXXX4969 on 10/08/24 at 9:02
101124935,,26.89,,10/8/2024,DoorDash Capital 2024-10-03 017ac8f873294fa
101124935,,100.00,,10/8/2024,ALLY CC MOBILE PAY 242800418956799
101124935,,10.70,,10/8/2024,DoorDash Capital 2024-10-04 30ce6c67e77b4cc
101124935,,,2000.00,10/7/2024,Square Inc SQ241005 T33BDKWJG693P9S
101124935,,68.00,,10/7/2024,CAPITAL ONE CRCARDPMT 3YBWK0FB89O2PGC
101124935,,,15.29,10/7/2024,"DoorDash, Inc. S Broadway ST-Q5M0Z6H5B8R6"
101124935,,2.95,,10/7/2024,RP Resident Dire WEB PMTS 37PX1D
101124935,,3.36,,10/7/2024,DoorDash Capital 2024-10-01 c2e8007c3eaa44a
101124935,,46.02,,10/7/2024,DoorDash Capital 2024-10-02 4f355ec25af2428
101124935,,1781.58,,10/7/2024,Metro 101 Apartm WEB PMTS CZNX1D
101124935,,6.19,,10/4/2024,DoorDash Capital 2024-09-30 bd7232907f514d2
101124935,,,247.56,10/4/2024,"DoorDash, Inc. S Broadway ST-D4E9A5T9Q8M2"
101124935,,,53.89,10/4/2024,GRUBHUB INC Sep Actvty 24100401fFiUCQa
101124935,,98.25,,10/3/2024,DoorDash Capital 2024-09-29 f5445135c9bb47a
101124935,,,147.26,10/3/2024,"DoorDash, Inc. S Broadway ST-O2H2J9N2G9X7"
101124935,,64.30,,10/2/2024,DoorDash Capital 2024-09-28 be5f60f7770b463
101124935,,,82.65,10/2/2024,"DoorDash, Inc. S Broadway ST-Y8D7D8T7E7G7"
101124935,,116.00,,10/2/2024,CAPITAL ONE CRCARDPMT 3YB28YYJV92EQZA
101124935,,93.70,,10/1/2024,BCBS HEALTH BILL PAY 20387907591
101124935,,37.33,,10/1/2024,DoorDash Capital 2024-09-25 ebc5c728ccd1452
101124935,,,194.97,10/1/2024,"DoorDash, Inc. S Broadway ST-P1A2W4Y2E3E9"
101124935,,30.48,,10/1/2024,DoorDash Capital 2024-09-27 df020f4c5b354df
101124935,,8.09,,10/1/2024,DoorDash Capital 2024-09-26 8037ad95d8924b0
101124935,,,200.00,9/30/2024,114837248 Transfer from AUSTIN STAR CHK PL XXXXXX8098 on 9/30/24 at 13:45
101124935,,,60.31,9/30/2024,"DoorDash, Inc. S Broadway ST-F3E4S1S5X8Z2"
101124935,,35.79,,9/30/2024,DoorDash Capital 2024-09-24 4c35d80da68c491
101124935,,25.91,,9/27/2024,DoorDash Capital 2024-09-23 fe2c8029c6cf41e
101124935,,,64.35,9/27/2024,"DoorDash, Inc. S Broadway ST-U2C9Y7S6C6V0"
101124935,,,43.58,9/26/2024,"DoorDash, Inc. S Broadway ST-E9C4W3P1W7L7"
101124935,,26.94,,9/26/2024,DoorDash Capital 2024-09-22 7945dabb0d65444
101124935,,,200.00,9/26/2024,Deposit
101124935,,,50.30,9/25/2024,"DoorDash, Inc. S Broadway ST-Q5O0Q7A9R1B7"
101124935,,1476.47,,9/25/2024,DAWN FOOD PRODUC PORTAL PMT 0968030
101124935,,,1100.00,9/25/2024,116785349 Transfer from AUSTIN STAR CHK PL XXXXXX8098 on 9/25/24 at 11:50
101124935,,23.29,,9/25/2024,DoorDash Capital 2024-09-21 80bXXXXXX8154e8
101124935,,,500.00,9/24/2024,Square Inc SQ240924 T31MB2ZECG5YY1R
101124935,,200.00,,9/24/2024,CAPITAL ONE MOBILE PMT 3Y97B2X8NVHBQWU
